Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,PPI,Retina,Cpu_name,Cpu_clock_speed,HDD,SSD,Hybrid,Flash_storage,Gpu_brand,OS,predicted_price
Dell,Notebook,15.6,8,2.4,47365.92,0,0,141,0,Intel Core i5,2.5,0,256,0,0,AMD,Windows,44149.94
HP,Notebook,15.6,8,1.9,30849.12,0,0,100,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,38503.12
Lenovo,Notebook,15.6,4,2.2,15930.72,0,0,100,0,other AMD processors,2.2,500,0,0,0,AMD,Windows,17292.432
Acer,Notebook,17.3,8,3.3,33513.119999999995,0,0,106,0,Intel Core i3,2.0,1024,0,0,0,Nvidia,Windows,31146.658
Asus,Gaming,15.6,16,2.2,130482.72,0,0,141,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,94526.22
Apple,Ultrabook,12.0,8,0.9,68145.12,0,1,226,1,Intel Core M,1.2,0,0,0,512,Intel,Mac,60881.785
Asus,Notebook,15.6,16,2.2,93186.72,0,0,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,83449.26
MSI,Gaming,17.3,16,2.4,103842.1872,0,1,127,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,107401.62
Dell,2 in 1 Convertible,15.6,8,2.2,53226.72,1,1,141,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,51649.695
Asus,Gaming,17.3,16,2.9,103842.72,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,103652.02
Acer,Netbook,11.6,2,1.3,9270.72,0,0,135,0,other Intel processors,1.5,0,32,0,0,Intel,Linux/Android/Chrome OS/No OS,8674.706
Acer,Notebook,17.3,4,3.3,31861.44,0,0,106,0,Intel Core i3,2.0,1024,0,0,0,Nvidia,Windows,29881.066
Lenovo,Notebook,17.3,8,2.8,28717.92,0,0,106,0,Intel Core i5,2.5,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,30453.246
Lenovo,Gaming,15.6,8,2.6,67772.16,0,1,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,60997.844
Acer,2 in 1 Convertible,14.0,8,1.2,61218.72,1,1,157,0,Intel Core i7,1.3,0,256,0,0,Intel,Windows,64346.305
Lenovo,Notebook,15.6,8,2.3,81465.12,0,1,141,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,66896.12
MSI,Gaming,15.6,8,2.2,78647.1408,0,0,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,66454.0
HP,Notebook,15.6,6,2.1,28185.12,0,0,141,0,other AMD processors,2.7,1024,0,0,0,AMD,Windows,25552.656
Dell,Ultrabook,12.5,8,1.3,91288.3536,1,0,176,0,Intel Core i5,2.4,0,256,0,0,Intel,Windows,85579.055
Dell,2 in 1 Convertible,15.0,4,2.1,27119.52,1,0,147,0,Intel Core i3,2.4,500,0,0,0,Intel,Windows,30226.002
Asus,Notebook,15.6,4,2.6,16463.52,0,0,100,0,other Intel processors,1.6,1024,0,0,0,Intel,Windows,19019.246
Dell,Ultrabook,13.3,8,1.3,78694.56,1,0,276,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,76775.07
Dell,Notebook,15.6,4,2.2,27804.7008,0,0,100,0,Intel Core i5,2.5,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,27858.006
Lenovo,Gaming,15.6,16,2.6,54825.12,1,1,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,56943.934
MSI,Gaming,15.6,8,2.2,61218.72,0,0,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,65365.473
Lenovo,Netbook,12.5,16,1.3,87912.0,1,1,176,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,90943.234
Razer,Gaming,14.0,16,2.0,186426.72,0,0,157,0,Intel Core i7,2.8,0,1024,0,0,Nvidia,Windows,174211.36
Dell,Notebook,15.6,8,2.3,24988.8528,1,0,100,0,Intel Core i3,2.4,1024,0,0,0,Intel,Windows,25789.125
MSI,Gaming,17.3,16,2.7,85141.44,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,93217.68
Apple,Ultrabook,11.6,4,1.1,51095.52,0,0,135,0,Intel Core i5,1.6,0,0,0,256,Intel,Mac,56847.297
HP,Notebook,15.6,4,2.1,25467.84,0,0,141,0,Intel Core i3,2.0,1024,0,0,0,Intel,Windows,25446.217
HP,Ultrabook,14.0,8,1.5,117119.5632,0,0,210,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,101091.25
Dell,Notebook,15.6,4,2.2,39267.36,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,38860.766
MSI,Gaming,15.6,8,2.3,62284.32,0,0,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,69573.086
Lenovo,Notebook,13.3,16,1.4,79866.72,0,1,166,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,76968.25
Lenovo,Notebook,15.6,6,2.2,31838.5296,0,0,141,0,other AMD processors,3.6,0,256,0,0,AMD,Windows,30414.5
Asus,Ultrabook,13.3,8,1.4,68198.4,0,0,166,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,63926.96
Acer,Notebook,15.6,4,2.4,19276.704,0,0,100,0,Intel Core i3,2.0,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,20089.973
Dell,2 in 1 Convertible,17.3,16,2.8,95850.72,1,0,127,0,Intel Core i7,2.7,0,512,0,0,Nvidia,Windows,90581.85
HP,Notebook,14.0,4,1.5,58607.46719999999,0,0,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,62755.996
Asus,Gaming,15.6,16,2.5,85248.0,0,1,141,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,84543.16
Dell,Notebook,14.0,4,1.6,46620.0,0,0,112,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,45668.418
Asus,Gaming,15.6,16,2.3,123876.0,0,1,141,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,95842.71
Lenovo,Notebook,15.6,8,2.3,30529.44,0,1,141,0,Intel Core i5,2.5,0,256,0,0,Intel,Linux/Android/Chrome OS/No OS,40160.35
Dell,2 in 1 Convertible,13.3,8,1.2,96596.64,1,0,276,0,Intel Core i5,1.2,0,256,0,0,Intel,Windows,98410.93
Dell,Notebook,15.6,4,2.2,17262.72,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,17129.363
HP,Notebook,15.6,4,1.9,21258.72,0,0,100,0,other AMD processors,2.5,500,0,0,0,AMD,Windows,20039.475
Lenovo,Notebook,15.6,6,2.4,30316.32,0,0,141,0,Intel Core i3,2.3,0,128,0,0,Nvidia,Windows,32357.547
Lenovo,Notebook,14.0,8,1.9,57116.16,0,1,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,60779.39
Dell,Notebook,15.6,4,2.2,23655.7872,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,20277.203
Asus,Notebook,15.6,4,2.0,18061.92,0,0,100,0,other Intel processors,1.1,1024,0,0,0,Intel,Windows,19473.209
Asus,Gaming,17.3,16,4.0,101232.0,0,1,127,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,102008.18
Dell,Notebook,15.6,4,2.3,26107.2,0,0,100,0,Intel Core i3,2.0,500,0,0,0,Intel,Windows,26240.75
Lenovo,Notebook,15.6,8,2.3,47685.6,0,0,141,0,Intel Core i7,2.5,0,0,1024,0,AMD,Windows,47596.316
MSI,Gaming,15.6,8,2.4,65481.12,0,0,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,65655.42
Lenovo,2 in 1 Convertible,14.0,4,1.8,44382.7728,1,0,157,0,Intel Core i5,2.3,0,128,0,0,Intel,Windows,42059.0
Asus,Ultrabook,13.3,8,1.2,38841.12,0,1,166,0,Intel Core M,0.9,0,512,0,0,Intel,Windows,39541.758
Dell,Notebook,15.6,6,2.3,24455.52,0,0,100,0,Intel Core i3,2.4,1024,0,0,0,Intel,Windows,24852.348
Acer,Notebook,15.6,4,2.4,15397.92,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,15663.4795
Dell,Notebook,15.6,2,2.2,20193.12,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18666.629
Lenovo,Notebook,15.6,8,2.6,47898.72,0,1,141,0,Intel Core i7,2.6,1024,0,0,0,Nvidia,Windows,51650.926
HP,Notebook,15.6,6,2.0,29303.4672,0,0,141,0,other AMD processors,2.9,0,0,1024,0,AMD,Windows,29227.143
Dell,Notebook,15.6,8,2.3,42943.1472,0,0,100,0,Intel Core i7,2.7,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,38787.973
HP,Netbook,11.6,2,1.2,11135.52,0,0,135,0,other Intel processors,1.6,0,0,0,32,Intel,Windows,11615.868
Asus,Notebook,15.6,4,2.2,38378.6496,0,0,100,0,Intel Core i7,2.5,500,0,0,0,Nvidia,Windows,36469.36
Lenovo,2 in 1 Convertible,14.0,4,1.8,33992.64,1,1,157,0,Intel Core i7,2.5,0,128,0,0,Intel,Windows,38233.887
Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,1,1,276,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,81952.9
Lenovo,Notebook,14.0,2,1.5,12201.12,0,0,112,0,other Intel processors,1.6,0,0,0,64,Intel,Windows,12531.931
HP,Notebook,15.6,6,2.2,40705.92,0,0,100,0,Intel Core i7,2.5,1024,0,0,0,AMD,Windows,39496.043
Asus,Notebook,15.6,4,2.2,19660.32,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18594.885
Asus,Ultrabook,13.3,8,1.2,38841.12,0,1,166,0,Intel Core M,0.9,0,512,0,0,Intel,Windows,39541.758
Dell,Notebook,15.6,6,2.3,24455.52,0,0,100,0,Intel Core i3,2.4,1024,0,0,0,Intel,Windows,24852.348
Acer,Notebook,15.6,4,2.4,15397.92,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,15663.4795
Dell,Notebook,15.6,2,2.2,20193.12,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18666.629
Lenovo,Notebook,15.6,8,2.6,47898.72,0,1,141,0,Intel Core i7,2.6,1024,0,0,0,Nvidia,Windows,51650.926
HP,Notebook,15.6,6,2.0,29303.4672,0,0,141,0,other AMD processors,2.9,0,0,1024,0,AMD,Windows,29227.143
Dell,Notebook,15.6,8,2.3,42943.1472,0,0,100,0,Intel Core i7,2.7,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,38787.973
HP,Netbook,11.6,2,1.2,11135.52,0,0,135,0,other Intel processors,1.6,0,0,0,32,Intel,Windows,11615.868
Asus,Notebook,15.6,4,2.2,38378.6496,0,0,100,0,Intel Core i7,2.5,500,0,0,0,Nvidia,Windows,36469.36
Lenovo,2 in 1 Convertible,14.0,4,1.8,33992.64,1,1,157,0,Intel Core i7,2.5,0,128,0,0,Intel,Windows,38233.887
Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,1,1,276,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,81952.9
Lenovo,Notebook,14.0,2,1.5,12201.12,0,0,112,0,other Intel processors,1.6,0,0,0,64,Intel,Windows,12531.931
HP,Notebook,15.6,6,2.2,40705.92,0,0,100,0,Intel Core i7,2.5,1024,0,0,0,AMD,Windows,39496.043
Asus,Notebook,15.6,4,2.2,19660.32,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18594.885
Asus,Ultrabook,13.3,8,1.2,38841.12,0,1,166,0,Intel Core M,0.9,0,512,0,0,Intel,Windows,39541.758
Dell,Notebook,15.6,6,2.3,24455.52,0,0,100,0,Intel Core i3,2.4,1024,0,0,0,Intel,Windows,24852.348
Acer,Notebook,15.6,4,2.4,15397.92,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,15663.4795
Dell,Notebook,15.6,2,2.2,20193.12,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18666.629
Lenovo,Notebook,15.6,8,2.6,47898.72,0,1,141,0,Intel Core i7,2.6,1024,0,0,0,Nvidia,Windows,51650.926
HP,Notebook,15.6,6,2.0,29303.4672,0,0,141,0,other AMD processors,2.9,0,0,1024,0,AMD,Windows,29227.143
Dell,Notebook,15.6,8,2.3,42943.1472,0,0,100,0,Intel Core i7,2.7,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,38787.973
HP,Netbook,11.6,2,1.2,11135.52,0,0,135,0,other Intel processors,1.6,0,0,0,32,Intel,Windows,11615.868
Asus,Notebook,15.6,4,2.2,38378.6496,0,0,100,0,Intel Core i7,2.5,500,0,0,0,Nvidia,Windows,36469.36
Lenovo,2 in 1 Convertible,14.0,4,1.8,33992.64,1,1,157,0,Intel Core i7,2.5,0,128,0,0,Intel,Windows,38233.887
Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,1,1,276,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,81952.9
Lenovo,Notebook,14.0,2,1.5,12201.12,0,0,112,0,other Intel processors,1.6,0,0,0,64,Intel,Windows,12531.931
HP,Notebook,15.6,6,2.2,40705.92,0,0,100,0,Intel Core i7,2.5,1024,0,0,0,AMD,Windows,39496.043
Asus,Notebook,15.6,4,2.2,19660.32,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18594.885
